ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Cost of goods,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 1 default
865,simple,2022187,5017689009908,TRS Black Pepper Whole (Kali Mirch Sabut) 400g - Value Pack Aromatic Peppercorns,1,0,visible,<p><strong>TRS</strong> Authentic <strong>chilli powder (lal mirch)</strong> — ground red chilli powder — essential for <strong>curries</strong> and <strong>tandoori marinades</strong>. This compact pack (400 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>TRS Black Pepper Whole (Kali Mirch Sabut) 400g - Value Pack Aromatic Peppercorns</strong> (400 g) is an authentic <strong>chilli powder (lal mirch)</strong> —
ground red chilli powder — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About TRS</h3><p>TRS is the UK's leading South Asian food brand, known for consistent quality. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>curries</li><li>tandoori marinades</li><li>chutneys</li><li>any spiced dish</li>
</ul>

<h3>Cooking tip</h3>
<p>Start with ½ tsp and adjust. Kashmiri chilli gives colour with mild heat; regular chilli adds heat without much colour.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>400 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 400 g <strong>chilli powder (lal mirch)</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,1,20,,0,0,400,,,,1,,,88,"Spices & Masalas > salt & pepper, Spices & Masalas > Whole Spices (Sabut Masale)",,,https://crm.ideallivs.com/wp-content/uploads/2025/05/Screenshot_2025-05-14_120555-removebg-preview.png,,,,,,,,,0,,TRS Foods,Store Availability,On Display to Order,1,1,,,,,,,,,,
866,simple,2022188,8901213421151,TRS Black Pepper Coarse Ground (Dar-Dari Kali Mirch) 400g - Robust Texture & Flavour,1,0,visible,<p><strong>TRS</strong> Authentic <strong>chilli powder (lal mirch)</strong> — ground red chilli powder — essential for <strong>curries</strong> and <strong>tandoori marinades</strong>. This compact pack (400 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>TRS Black Pepper Coarse Ground (Dar-Dari Kali Mirch) 400g - Robust Texture & Flavour</strong> (400 g) is an authentic <strong>chilli powder (lal mirch)</strong> —
ground red chilli powder — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About TRS</h3><p>TRS is the UK's leading South Asian food brand, known for consistent quality. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>curries</li><li>tandoori marinades</li><li>chutneys</li><li>any spiced dish</li>
</ul>

<h3>Cooking tip</h3>
<p>Start with ½ tsp and adjust. Kashmiri chilli gives colour with mild heat; regular chilli adds heat without much colour.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>400 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 400 g <strong>chilli powder (lal mirch)</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,0,,,0,0,400,,,,1,,,90,"Spices & Masalas > Ground Spices (Pise Masale), Spices & Masalas > salt & pepper",,,https://crm.ideallivs.com/wp-content/uploads/2025/05/1000222735-e1747206721655.jpg,,,,,,,,,0,,TRS Foods,Store Availability,On Display to Order,1,1,,,,,,,,,,
867,simple,2022189,5031416220879,Heera Black Pepper Whole (Kali Mirch Sabut) 100g - Aromatic Peppercorns,1,0,visible,<p><strong>Heera</strong> Authentic <strong>chilli powder (lal mirch)</strong> — ground red chilli powder — essential for <strong>curries</strong> and <strong>tandoori marinades</strong>. This compact pack (100 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>Heera Black Pepper Whole (Kali Mirch Sabut) 100g - Aromatic Peppercorns</strong> (100 g) is an authentic <strong>chilli powder (lal mirch)</strong> —
ground red chilli powder — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About Heera</h3><p>Heera delivers reliable quality spices to South Asian households across Europe. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>curries</li><li>tandoori marinades</li><li>chutneys</li><li>any spiced dish</li>
</ul>

<h3>Cooking tip</h3>
<p>Start with ½ tsp and adjust. Kashmiri chilli gives colour with mild heat; regular chilli adds heat without much colour.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>100 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 100 g <strong>chilli powder (lal mirch)</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,0,,,0,0,100,,,,1,,,25,"Spices & Masalas > salt & pepper, Spices & Masalas > Whole Spices (Sabut Masale)",,,https://crm.ideallivs.com/wp-content/uploads/2025/05/heera-black-pepper-whole-300g-removebg-preview.png,,,,,,,,,0,,Heera Foods,Store Availability,On Display to Order,1,1,,,,,,,,,,
868,simple,2022190,5017689008833,Heera Garlic Powder (Lehsan Powder) 100g - Concentrated Garlic Flavour,1,0,visible,<p><strong>Heera</strong> Authentic <strong>masala blend</strong> — masala blend — essential for <strong>curries</strong> and <strong>dal</strong>. This compact pack (100 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>Heera Garlic Powder (Lehsan Powder) 100g - Concentrated Garlic Flavour</strong> (100 g) is an authentic <strong>masala blend</strong> —
masala blend — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About Heera</h3><p>Heera delivers reliable quality spices to South Asian households across Europe. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>curries</li><li>dal</li><li>biryani</li><li>South Asian cooking</li>
</ul>

<h3>Cooking tip</h3>
<p>Start with half the suggested quantity and adjust to your taste preference.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>100 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 100 g <strong>masala blend</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,0,,,0,0,100,,,,1,,,20,Spices & Masalas > Ground Spices (Pise Masale),,,https://crm.ideallivs.com/wp-content/uploads/2025/05/Screenshot_2025-05-14_120140-removebg-preview.png,,,,,,,,,0,,Heera Foods,Store Availability,On Display to Order,1,1,,,,,,,,,,
869,simple,2022191,5017689003142,TRS Tandoori Masala Powder 100g - Authentic Spice Blend for Grilling & Roasting,1,0,visible,<p><strong>TRS</strong> Authentic <strong>tikka/tandoori masala</strong> — smoky marinade spice blend — essential for <strong>chicken tikka</strong> and <strong>tandoori chicken</strong>. This compact pack (100 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>TRS Tandoori Masala Powder 100g - Authentic Spice Blend for Grilling & Roasting</strong> (100 g) is an authentic <strong>tikka/tandoori masala</strong> —
smoky marinade spice blend — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About TRS</h3><p>TRS is the UK's leading South Asian food brand, known for consistent quality. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>chicken tikka</li><li>tandoori chicken</li><li>tikka kebabs</li><li>paneer tikka</li>
</ul>

<h3>Cooking tip</h3>
<p>Combine with thick yogurt for a marinade. Rest for 4–8 hours for authentic tandoor flavour.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>100 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 100 g <strong>tikka/tandoori masala</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,1,,,0,0,100,,,,1,,,20,Spices & Masalas > Ground Spices (Pise Masale),,,https://crm.ideallivs.com/wp-content/uploads/2025/05/TRS_Tandoori_Masala__100g_-1718897558427-removebg-preview.png,,,,,,,,,0,,TRS Foods,Store Availability,On Display to Order,1,1,,,,,,,,,,
870,simple,2022192,5031416110194,Heera Garam Masala Whole Spices 200g - Authentic Aromatic Blend for Fresh Grinding,1,0,visible,<p><strong>Heera</strong> Authentic <strong>garam masala</strong> — warming spice blend — essential for <strong>curries</strong> and <strong>biryani</strong>. This compact pack (200 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>Heera Garam Masala Whole Spices 200g - Authentic Aromatic Blend for Fresh Grinding</strong> (200 g) is an authentic <strong>garam masala</strong> —
warming spice blend — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About Heera</h3><p>Heera delivers reliable quality spices to South Asian households across Europe. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>curries</li><li>biryani</li><li>dal</li><li>marinades</li>
</ul>

<h3>Cooking tip</h3>
<p>Add at the very end of cooking — garam masala loses its aroma if overcooked. Just ½ tsp per dish.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>200 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 200 g <strong>garam masala</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,1,,,0,0,200,,,,1,,,55,Spices & Masalas > Ground Spices (Pise Masale),,,https://crm.ideallivs.com/wp-content/uploads/2025/05/Heera_Garam_Masala_Whole_200g-removebg-preview.png,,,,,,,,,0,,Heera Foods,Store Availability,On Display to Order,1,1,,,,,,,,,,
871,simple,2022193,5031416110279,TRS Green Cardamom (Whole Elaichi) 50g - Aromatic Spice Pods,1,0,visible,<p><strong>TRS</strong> Authentic <strong>cardamom (elaichi)</strong> — whole cardamom pods — essential for <strong>chai masala</strong> and <strong>biryani</strong>. This compact pack (50 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>TRS Green Cardamom (Whole Elaichi) 50g - Aromatic Spice Pods</strong> (50 g) is an authentic <strong>cardamom (elaichi)</strong> —
whole cardamom pods — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About TRS</h3><p>TRS is the UK's leading South Asian food brand, known for consistent quality. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>chai masala</li><li>biryani</li><li>kheer</li><li>Indian sweets</li>
</ul>

<h3>Cooking tip</h3>
<p>Bruise whole pods lightly before adding to rice or desserts. For chai, crush 2–3 pods per cup.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>50 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 50 g <strong>cardamom (elaichi)</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,1,,,0,0,50,,,,1,,,50,Spices & Masalas > Ground Spices (Pise Masale),,,https://crm.ideallivs.com/wp-content/uploads/2025/05/image-removebg-preview-2025-05-12T215721.857.png,,,,,,,,,0,,TRS Foods,Store Availability,On Display to Order,1,1,,,,,,,,,,
872,simple,2022194,5031416220411,TRS Fennel Seeds (Saunf) 100g - Aromatic & Sweet Whole Seeds,1,0,visible,<p><strong>TRS</strong> Authentic <strong>authentic Indian spice</strong> — authentic Indian spice — essential for <strong>curries</strong> and <strong>dal</strong>. This compact pack (100 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>TRS Fennel Seeds (Saunf) 100g - Aromatic & Sweet Whole Seeds</strong> (100 g) is an authentic <strong>authentic Indian spice</strong> —
authentic Indian spice — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About TRS</h3><p>TRS is the UK's leading South Asian food brand, known for consistent quality. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>curries</li><li>dal</li><li>biryani</li><li>South Asian cooking</li>
</ul>

<h3>Cooking tip</h3>
<p>Start with half the suggested quantity and adjust to your taste preference.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>100 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 100 g <strong>authentic Indian spice</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,1,,,0,0,100,,,,1,,,22,Spices & Masalas > Ground Spices (Pise Masale),,,https://crm.ideallivs.com/wp-content/uploads/2025/05/Fennel-Seeds-100g.png,,,,,,,,,0,,TRS Foods,Store Availability,On Display to Order,1,1,,,,,,,,,,
873,simple,2022195,5017689246778,Shan Nihari Masala 120g - Spice Mix for Slow-Cooked Meat Stew,1,0,visible,<p><strong>Shan</strong> Authentic <strong>masala blend</strong> — masala blend — essential for <strong>curries</strong> and <strong>dal</strong>. This compact pack (120 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>Shan Nihari Masala 120g - Spice Mix for Slow-Cooked Meat Stew</strong> (120 g) is an authentic <strong>masala blend</strong> —
masala blend — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About Shan</h3><p>Shan is Pakistan's most popular spice brand, with authentic regional recipes. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>curries</li><li>dal</li><li>biryani</li><li>South Asian cooking</li>
</ul>

<h3>Cooking tip</h3>
<p>Start with half the suggested quantity and adjust to your taste preference.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>120 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 120 g <strong>masala blend</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,1,,,0,0,120,,,,1,,,20,"Curry Masala, Spices & Masalas > Recipe Mixes",,,https://crm.ideallivs.com/wp-content/uploads/2025/05/nihari-3.png,,,,,,,,,0,,Shan,Store Availability,On Display to Order,1,1,,,,,,,,,,
874,simple,2022196,5017689086343,MDH Kashmiri Mirch (Mild Chilli Powder) 100g - Rich Red Colour,1,0,visible,<p><strong>MDH</strong> Authentic <strong>chilli powder (lal mirch)</strong> — ground red chilli powder — essential for <strong>curries</strong> and <strong>tandoori marinades</strong>. This compact pack (100 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>MDH Kashmiri Mirch (Mild Chilli Powder) 100g - Rich Red Colour</strong> (100 g) is an authentic <strong>chilli powder (lal mirch)</strong> —
ground red chilli powder — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About MDH</h3><p>MDH (Mahashian Di Hatti) has been India's most trusted spice brand since 1919. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>curries</li><li>tandoori marinades</li><li>chutneys</li><li>any spiced dish</li>
</ul>

<h3>Cooking tip</h3>
<p>Start with ½ tsp and adjust. Kashmiri chilli gives colour with mild heat; regular chilli adds heat without much colour.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>100 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 100 g <strong>chilli powder (lal mirch)</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,1,25,,0,0,100,,,,1,,,30,Spices & Masalas > salt & pepper,,,https://crm.ideallivs.com/wp-content/uploads/2025/05/image-removebg-preview-2025-05-12T215756.861.png,,,,,,,,,0,,MDH,Store Availability,On Display to Order,1,1,,,,,,,,,,
875,simple,2022197,8902167001079,TRS Black Cardamom (Badi Elaichi/Kali Elaichi) 200g - Smoky Whole Pods Value Pack,1,0,visible,<p><strong>TRS</strong> Authentic <strong>cardamom (elaichi)</strong> — whole cardamom pods — essential for <strong>chai masala</strong> and <strong>biryani</strong>. This compact pack (200 g) brings the true flavour of South Asian <strong>spices</strong> to your kitchen. Order from <strong>Ideal Indiska LIVS</strong> Stockholm — fast delivery across Sweden.</p>,"<p>
<strong>TRS Black Cardamom (Badi Elaichi/Kali Elaichi) 200g - Smoky Whole Pods Value Pack</strong> (200 g) is an authentic <strong>cardamom (elaichi)</strong> —
whole cardamom pods — that brings the real taste of South Asian cooking to your home in Sweden.
Whether you are cooking a weeknight curry or a festive biryani,
the right spice transforms ordinary ingredients into extraordinary meals.
</p>
<h3>About TRS</h3><p>TRS is the UK's leading South Asian food brand, known for consistent quality. Each batch is carefully blended and packed to preserve the essential oils that give <strong>authentic Indian spices</strong> their distinctive aroma.</p>
<h3>Use in these dishes</h3>
<ul>
<li>chai masala</li><li>biryani</li><li>kheer</li><li>Indian sweets</li>
</ul>

<h3>Cooking tip</h3>
<p>Bruise whole pods lightly before adding to rice or desserts. For chai, crush 2–3 pods per cup.</p>

<h3>Why these spices?</h3>
<ul>
<li><strong>Authentic quality</strong> — same grade used in South Asian restaurant kitchens</li>
<li><strong>Fresh and aromatic</strong> — sealed for maximum flavour preservation</li>
<li><strong>200 g pack</strong> — compact pack for your cooking frequency</li>
<li><strong>Hard to find locally</strong> — specialist South Asian spices not available in regular Swedish stores</li>
</ul>

<h3>Storage</h3>
<p>Keep in an airtight container away from direct sunlight and moisture.
Use within 12 months of opening for optimal aroma and potency.</p>

<h3>Order from Ideal Indiska LIVS, Stockholm</h3>
<p>
<strong>Ideal Indiska LIVS</strong> is Stockholm's leading online Indian and Pakistani grocery store.
We stock <strong>TRS</strong>, <strong>MDH</strong>, <strong>Shan</strong>, <strong>National</strong>,
<strong>Everest</strong> and many more authentic <strong>Indian spices</strong> and <strong>masala</strong> blends.
Order your 200 g <strong>cardamom (elaichi)</strong> today — snabb leverans i Sverige.
</p>",,,taxable,reduced-rate,1,,,0,0,200,,,,1,,,125,Spices & Masalas > Ground Spices (Pise Masale),,,https://crm.ideallivs.com/wp-content/uploads/2025/05/image-removebg-preview-2025-05-12T214751.636.png,,,,,,,,,0,,TRS Foods,Store Availability,On Display to Order,1,1,,,,,,,,,,
